,date,sentiment,Count,ticker,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,diff,bin_sentiment,bin_diff
308,2015-07-24,0,71,AAPL,125.32,125.74,123.9,124.5,42162332.0,0.0,1.0,120.504193513,120.908053721,119.138761381,119.715704535,42162332.0,-0.82,0,-1
309,2015-07-27,37,153,AAPL,123.09,123.61,122.12,122.77,44455540.0,0.0,1.0,118.359888122,118.859905523,117.427163356,118.052185106,44455540.0,-0.32,1,-1
310,2015-07-28,57,231,AAPL,123.38,123.91,122.55,123.38,33618097.0,0.0,1.0,118.63874398,119.1483771,117.840639283,118.63874398,33618097.0,0.0,1,0
311,2015-07-29,44,182,AAPL,123.15,123.5,122.27,122.99,37011653.0,0.0,1.0,118.417582438,118.754132611,117.571399144,118.26373093,37011653.0,-0.16,1,-1
312,2015-07-30,11,28,AAPL,122.32,122.5699,121.71,122.37,33628268.0,0.0,1.0,117.619477741,117.859774564,117.032918867,117.667556337,33628268.0,0.05,1,1
313,2015-07-31,31,29,AAPL,122.6,122.6425,120.91,121.3,42884953.0,0.0,1.0,117.888717879,117.929584686,116.263661328,116.638674378,42884953.0,-1.3,1,-1
314,2015-08-03,24,94,AAPL,121.5,122.57,117.52,118.44,69975968.0,0.0,1.0,116.830988763,117.859870722,113.003932506,113.888578676,69975968.0,-3.06,1,-1
315,2015-08-04,32,139,AAPL,117.42,117.7,113.25,114.64,124138623.0,0.0,1.0,112.907775313,113.177015452,108.89802039,110.234605365,124138623.0,-2.78,1,-1
316,2015-08-05,62,116,AAPL,112.95,117.44,112.1,115.4,98384461.0,0.0,1.0,108.609548813,112.927006752,107.792212678,110.965400027,98384461.0,2.45,1,1
317,2015-08-06,28,109,AAPL,115.97,116.5,114.115,115.13,52903040.0,0.52,1.0,112.017161601,112.529096547,110.225389291,111.205793008,52903040.0,-0.84,1,-1
318,2015-08-07,0,85,AAPL,114.58,116.25,114.5,115.52,38670405.0,0.0,1.0,110.674539762,112.287617799,110.597266563,111.582499855,38670405.0,0.94,0,1
319,2015-08-10,54,116,AAPL,116.53,119.99,116.53,119.72,54951597.0,0.0,1.0,112.558073996,115.900139868,112.558073996,115.63934282,54951597.0,3.19,1,1
320,2015-08-11,13,116,AAPL,117.81,118.18,113.33,113.49,97082814.0,0.0,1.0,113.794445186,114.151833733,109.467146022,109.621692421,97082814.0,-4.32,1,-1
321,2015-08-12,15,126,AAPL,112.53,115.42,109.63,115.24,101685610.0,0.0,1.0,108.694414029,111.485908355,105.893260553,111.312043657,101685610.0,2.71,1,1
322,2015-08-13,59,78,AAPL,116.04,116.4,114.54,115.15,48535789.0,0.0,1.0,112.08477565,112.432505047,110.635903163,111.225111308,48535789.0,-0.89,1,-1
323,2015-08-14,39,151,AAPL,114.32,116.31,114.01,115.96,42929516.0,0.0,1.0,110.423401864,112.345572698,110.123968217,112.007502451,42929516.0,1.64,1,1
324,2015-08-17,43,152,AAPL,116.04,117.65,115.5,117.16,40884745.0,0.0,1.0,112.08477565,113.639898787,111.563181555,113.166600441,40884745.0,1.12,1,1
325,2015-08-18,46,141,AAPL,116.43,117.44,116.01,116.5,34560708.0,0.0,1.0,112.461482497,113.437056639,112.055798201,112.529096547,34560708.0,0.07,1,1
326,2015-08-19,13,124,AAPL,116.1,116.52,114.68,115.01,48286510.0,0.0,1.0,112.14273055,112.548414846,110.771131261,111.089883209,48286510.0,-1.09,1,-1
327,2015-08-20,19,105,AAPL,114.08,114.35,111.63,112.65,68501622.0,0.0,1.0,110.191582266,110.452379314,107.825090536,108.810323828,68501622.0,-1.43,1,-1
328,2015-08-21,55,71,AAPL,110.43,111.9,105.645,105.76,128275471.0,0.0,1.0,106.665992546,108.085887584,102.04408931,102.155169534,128275471.0,-4.67,1,-1
329,2015-08-24,18,155,AAPL,94.87,108.8,92.0,103.12,162206292.0,0.0,1.0,91.6363552736,105.09155111,88.864179247,99.605153956,162206292.0,8.25,1,1
330,2015-08-25,25,112,AAPL,111.11,111.11,103.5,103.74,103601599.0,0.0,1.0,107.322814741,107.322814741,99.9722016529,100.204021251,103601599.0,-7.37,1,-1
331,2015-08-26,69,127,AAPL,107.085,109.89,105.05,109.69,96774611.0,0.0,1.0,103.435006899,106.144398451,101.46936989,105.951215452,96774611.0,2.605,1,1
332,2015-08-27,73,99,AAPL,112.25,113.24,110.02,112.92,84616056.0,0.0,1.0,108.423957831,109.380213673,106.2699674,109.071120876,84616056.0,0.67,1,1
333,2015-08-28,11,84,AAPL,112.17,113.31,111.54,113.29,53164407.0,0.0,1.0,108.346684632,109.447827723,107.738158187,109.428509423,53164407.0,1.12,1,1
334,2015-08-31,112,141,AAPL,112.13,114.53,112.0,112.76,56229271.0,0.0,1.0,108.308048032,110.626244013,108.182479083,108.916574477,56229271.0,0.63,1,1
335,2015-09-01,37,106,AAPL,110.18,111.88,107.36,107.72,76845860.0,0.0,1.0,106.424513798,108.066569284,103.700633521,104.048362918,76845860.0,-2.46,1,-1
336,2015-09-02,103,134,AAPL,110.0,112.34,109.131,112.34,61888812.0,0.0,1.0,106.2506491,108.510890181,105.411268972,108.510890181,61888812.0,2.34,1,1
337,2015-09-03,52,133,AAPL,112.49,112.78,110.04,110.37,53233940.0,0.0,1.0,108.655777429,108.935892777,106.289285699,106.608037647,53233940.0,-2.12,1,-1
338,2015-09-04,24,73,AAPL,108.97,110.45,108.51,109.27,49996311.0,0.0,1.0,105.255756658,106.685310846,104.811435762,105.545531156,49996311.0,0.3,1,1
339,2015-09-08,99,151,AAPL,111.65,112.56,110.32,112.31,54843626.0,0.0,1.0,107.844408836,108.723391479,106.559741897,108.481912731,54843626.0,0.66,1,1
340,2015-09-09,70,91,AAPL,113.76,114.02,109.77,110.15,85010804.0,0.0,1.0,109.882489469,110.133627367,106.028488652,106.395536349,85010804.0,-3.61,1,-1
341,2015-09-10,71,192,AAPL,110.27,113.2825,109.9,112.57,62892831.0,0.0,1.0,106.511446148,109.42126506,106.154057601,108.733050629,62892831.0,2.3,1,1
342,2015-09-11,45,107,AAPL,111.79,114.21,111.76,114.21,49915473.0,0.0,1.0,107.979636935,110.317151215,107.950659485,110.317151215,49915473.0,2.42,1,1
343,2015-09-14,64,165,AAPL,116.58,116.89,114.86,115.31,58363431.0,0.0,1.0,112.606369746,112.905803393,110.94499596,111.379657706,58363431.0,-1.27,1,-1
344,2015-09-15,46,205,AAPL,115.93,116.53,114.42,116.28,43341155.0,0.0,1.0,111.978525001,112.558073996,110.519993364,112.316595248,43341155.0,0.35,1,1
345,2015-09-16,54,143,AAPL,116.25,116.54,115.44,116.41,37173489.0,0.0,1.0,112.287617799,112.567733146,111.505226655,112.442164197,37173489.0,0.16,1,1
346,2015-09-17,31,69,AAPL,115.66,116.49,113.715,113.92,64112641.0,0.0,1.0,111.717727953,112.519437397,109.839023294,110.037035868,64112641.0,-1.74,1,-1
347,2015-09-18,72,142,AAPL,112.21,114.3,111.87,113.45,74285291.0,0.0,1.0,108.385321232,110.404083565,108.056910134,109.583055821,74285291.0,1.24,1,1
348,2015-09-21,67,200,AAPL,113.67,115.37,113.66,115.21,50221965.0,0.0,1.0,109.79555712,111.437612606,109.78589797,111.283066207,50221965.0,1.54,1,1
349,2015-09-22,78,128,AAPL,113.38,114.18,112.5201,113.4,50346159.0,0.0,1.0,109.515441772,110.288173766,108.684851471,109.534760072,50346159.0,0.02,1,1
350,2015-09-23,62,192,AAPL,113.63,114.72,113.3,114.32,35756716.0,0.0,1.0,109.75692052,110.809767861,109.438168573,110.423401864,35756716.0,0.69,1,1
351,2015-09-24,105,201,AAPL,113.25,115.5,112.37,115.0,50219475.0,0.0,1.0,109.389872823,111.563181555,108.53986763,111.080224059,50219475.0,1.75,1,1
352,2015-09-25,59,123,AAPL,116.44,116.69,114.02,114.71,56151926.0,0.0,1.0,112.471141647,112.712620395,110.133627367,110.800108711,56151926.0,-1.73,1,-1
353,2015-09-28,14,90,AAPL,113.85,114.57,112.44,112.44,50782189.0,0.0,1.0,109.969421818,110.664880612,108.60748168,108.60748168,50782189.0,-1.41,1,-1
354,2015-09-29,42,156,AAPL,112.83,113.51,107.86,109.06,73365384.0,0.0,1.0,108.984188527,109.641010721,104.183591017,105.342689007,73365384.0,-3.77,1,-1
355,2015-09-30,27,74,AAPL,110.17,111.54,108.73,109.95,65041596.0,0.0,1.0,106.414854648,107.738158187,105.02393706,106.20235335,65041596.0,-0.22,1,-1
356,2015-10-01,51,76,AAPL,109.07,109.62,107.31,109.58,63929100.0,0.0,1.0,105.352348157,105.883601403,103.652337772,105.844964803,63929100.0,0.51,1,1
357,2015-10-02,21,45,AAPL,108.01,111.0136,107.55,110.38,58019758.0,0.0,1.0,104.328478266,107.229700535,103.88415737,106.617696797,58019758.0,2.37,1,1
358,2015-10-05,37,146,AAPL,109.88,111.3698,109.07,110.78,52064743.0,0.0,1.0,106.134739301,107.573759456,105.352348157,107.004062793,52064743.0,0.9,1,1
359,2015-10-06,51,60,AAPL,110.63,111.74,109.765,111.31,48856977.0,0.0,1.0,106.859175545,107.931341185,106.023659077,107.515997739,48856977.0,0.68,1,1
360,2015-10-07,65,117,AAPL,111.74,111.77,109.41,110.78,46765550.0,0.0,1.0,107.931341185,107.960318635,105.680759255,107.004062793,46765550.0,-0.96,1,-1
361,2015-10-08,16,49,AAPL,110.19,110.19,108.21,109.5,61979577.0,0.0,1.0,106.434172948,106.434172948,104.521661264,105.767691604,61979577.0,-0.69,1,-1
362,2015-10-09,15,33,AAPL,110.0,112.28,109.49,112.12,52766140.0,0.0,1.0,106.2506491,108.452935281,105.758032454,108.298388882,52766140.0,2.12,1,1
363,2015-10-12,69,138,AAPL,112.73,112.75,111.44,111.6,30467204.0,0.0,1.0,108.887597027,108.906915327,107.641566688,107.796113087,30467204.0,-1.13,1,-1
364,2015-10-13,24,41,AAPL,110.82,112.45,110.68,111.79,33049256.0,0.0,1.0,107.042699393,108.61714083,106.907471294,107.979636935,33049256.0,0.97,1,1
365,2015-10-14,-2,62,AAPL,111.29,111.52,109.56,110.21,44462449.0,0.0,1.0,107.496679439,107.718839887,105.825646503,106.453491248,44462449.0,-1.08,-1,-1
366,2015-10-15,42,65,AAPL,110.93,112.1,110.49,111.86,37673452.0,0.0,1.0,107.148950042,108.279070583,106.723947446,108.047250985,37673452.0,0.93,1,1
367,2015-10-16,8,62,AAPL,111.78,112.0,110.53,111.04,39232609.0,0.0,1.0,107.969977785,108.182479083,106.762584045,107.255200691,39232609.0,-0.74,1,-1
368,2015-10-19,71,97,AAPL,110.8,111.75,110.11,111.73,29759153.0,0.0,1.0,107.023381093,107.941000335,106.356899749,107.921682036,29759153.0,0.93,1,1
369,2015-10-20,73,160,AAPL,111.34,114.17,110.82,113.77,48967763.0,0.0,1.0,107.544975189,110.278514616,107.042699393,109.892148619,48967763.0,2.43,1,1
370,2015-10-21,35,154,AAPL,114.0,115.58,113.7,113.76,42326974.0,0.0,1.0,110.114309067,111.640454754,109.824534569,109.882489469,42326974.0,-0.24,1,-1
371,2015-10-22,23,52,AAPL,114.33,115.5,114.1,115.5,41654089.0,0.0,1.0,110.433061014,111.563181555,110.210900566,111.563181555,41654089.0,1.17,1,1
372,2015-10-23,11,65,AAPL,116.7,119.228,116.33,119.08,59366914.0,0.0,1.0,112.722279545,115.164112644,112.364890998,115.021157225,59366914.0,2.38,1,1
373,2015-10-26,33,178,AAPL,118.08,118.13,114.92,115.28,66333781.0,0.0,1.0,114.055242234,114.103537983,111.002950859,111.350680257,66333781.0,-2.8,1,-1
374,2015-10-27,38,107,AAPL,115.4,116.54,113.99,114.55,69884400.0,0.0,1.0,111.466590056,112.567733146,110.104649917,110.645562312,69884400.0,-0.85,1,-1
375,2015-10-28,66,212,AAPL,116.93,119.3,116.06,119.27,85551352.0,0.0,1.0,112.944439993,115.233658524,112.10409395,115.204681074,85551352.0,2.34,1,1
376,2015-10-29,18,55,AAPL,118.7,120.69,118.27,120.53,51227334.0,0.0,1.0,114.654109529,116.576280362,114.238766082,116.421733964,51227334.0,1.83,1,1
377,2015-10-30,36,102,AAPL,120.99,121.22,119.45,119.5,49365254.0,0.0,1.0,116.86605486,117.088215308,115.378545772,115.426841522,49365254.0,-1.49,1,-1
378,2015-11-02,-20,56,AAPL,119.87,121.36,119.61,121.18,32203267.0,0.0,1.0,115.784230069,117.223443407,115.533092171,117.049578708,32203267.0,1.31,-1,1
379,2015-11-03,101,82,AAPL,120.79,123.49,120.7,122.57,45518976.0,0.0,1.0,116.672871861,119.280842339,116.585939512,118.392200547,45518976.0,1.78,1,1
380,2015-11-04,5,56,AAPL,123.13,123.82,121.62,122.0,44886050.0,0.0,1.0,118.933112942,119.599594287,117.474581305,117.841629002,44886050.0,-1.13,1,-1
381,2015-11-05,9,107,AAPL,121.85,122.69,120.18,120.92,39552680.0,0.52,1.0,118.202880569,119.017738343,116.582865711,117.300716606,39552680.0,-0.93,1,-1
382,2015-11-06,0,9,AAPL,121.11,121.81,120.62,121.06,33042283.0,0.0,1.0,117.485029674,118.164077818,117.009695973,117.436526235,33042283.0,-0.05,0,-1
383,2015-11-09,62,136,AAPL,120.96,121.81,120.05,120.57,33871405.0,0.0,1.0,117.339519357,118.164077818,116.456756769,116.961192534,33871405.0,-0.39,1,-1
384,2015-11-10,67,98,AAPL,116.9,118.07,116.061,116.77,59127931.0,0.0,1.0,113.40104012,114.53602059,112.587152415,113.274931178,59127931.0,-0.13,1,-1
385,2015-11-11,120,182,AAPL,116.37,117.42,115.21,116.11,45217971.0,0.0,1.0,112.886903667,113.905475884,111.761623885,112.634685785,45217971.0,-0.26,1,-1
386,2015-11-12,69,114,AAPL,116.26,116.82,115.65,115.72,32525579.0,0.0,1.0,112.780196102,113.323434617,112.188454147,112.256358962,32525579.0,-0.54,1,-1
387,2015-11-13,8,51,AAPL,115.2,115.57,112.27,112.34,45812403.0,0.0,1.0,111.751923197,112.110848645,108.909621679,108.977526493,45812403.0,-2.86,1,-1
388,2015-11-16,16,107,AAPL,111.38,114.24,111.0,114.175,38106701.0,0.0,1.0,108.046260466,110.820657171,107.677634331,110.7576027,38106701.0,2.795,1,1
389,2015-11-17,26,84,AAPL,114.92,115.05,113.32,113.69,27583101.0,0.0,1.0,111.48030394,111.606412881,109.928193895,110.287119343,27583101.0,-1.23,1,-1
390,2015-11-18,57,136,AAPL,115.76,117.49,115.5,117.29,46674697.0,0.0,1.0,112.295161713,113.973380698,112.042943831,113.779366943,46674697.0,1.53,1,1
391,2015-11-19,38,121,AAPL,117.64,119.75,116.76,118.78,43295820.0,0.0,1.0,114.118891015,116.165736136,113.265230491,115.224769422,43295820.0,1.14,1,1
392,2015-11-20,73,73,AAPL,119.2,119.92,118.85,119.3,34287096.0,0.0,1.0,115.632198308,116.330647828,115.292674236,115.729205186,34287096.0,0.1,1,1
393,2015-11-23,58,87,AAPL,119.27,119.73,117.34,117.75,32482528.0,0.0,1.0,115.700103123,116.146334761,113.827870382,114.225598581,32482528.0,-1.52,1,-1
394,2015-11-24,51,126,AAPL,117.33,119.35,117.12,118.88,42803172.0,0.0,1.0,113.818169694,115.777708625,113.614455251,115.321776299,42803172.0,1.55,1,1
395,2015-11-25,16,73,AAPL,119.21,119.23,117.92,118.03,21388308.0,0.0,1.0,115.641898996,115.661300372,114.390510273,114.497217838,21388308.0,-1.18,1,-1
396,2015-11-27,15,44,AAPL,118.29,118.41,117.6,117.81,13046445.0,0.0,1.0,114.749435721,114.865843974,114.080088264,114.283802707,13046445.0,-0.48,1,-1
397,2015-11-30,88,156,AAPL,117.99,119.41,117.75,118.3,39180322.0,0.0,1.0,114.458415087,115.835912752,114.225598581,114.759136408,39180322.0,0.31,1,1
398,2015-12-01,40,122,AAPL,118.75,118.81,116.86,117.34,34852374.0,0.0,1.0,115.195667358,115.253871485,113.362237368,113.827870382,34852374.0,-1.41,1,-1
399,2015-12-02,83,141,AAPL,117.05,118.11,116.08,116.28,33386563.0,0.0,1.0,113.546550436,114.574823341,112.605583722,112.799597477,33386563.0,-0.77,1,-1
400,2015-12-03,0,158,AAPL,116.55,116.79,114.22,115.2,41569509.0,0.0,1.0,113.061516047,113.294332554,110.801255795,111.751923197,41569509.0,-1.35,0,-1
401,2015-12-04,7,88,AAPL,115.29,119.25,115.11,119.03,57776977.0,0.0,1.0,111.839229387,115.680701747,111.664617007,115.467286616,57776977.0,3.74,1,1
402,2015-12-07,36,93,AAPL,118.98,119.86,117.81,118.28,32084249.0,0.0,1.0,115.418783177,116.272443702,114.283802707,114.739735033,32084249.0,-0.7,1,-1
403,2015-12-08,88,168,AAPL,117.52,118.6,116.86,118.23,34309450.0,0.0,1.0,114.002482762,115.050157042,113.362237368,114.691231594,34309450.0,0.71,1,1
404,2015-12-09,71,131,AAPL,117.64,117.69,115.08,115.62,46361357.0,0.0,1.0,114.118891015,114.167394454,111.635514944,112.159352084,46361357.0,-2.02,1,-1
405,2015-12-10,36,77,AAPL,116.04,116.94,115.51,116.17,29212727.0,0.0,1.0,112.566780971,113.439842871,112.052644518,112.692889912,29212727.0,0.13,1,1
406,2015-12-11,41,101,AAPL,115.19,115.39,112.851,113.18,46886161.0,0.0,1.0,111.74222251,111.936236265,109.473231638,109.792384266,46886161.0,-2.01,1,-1
407,2015-12-14,75,89,AAPL,112.18,112.68,109.79,112.48,65003609.0,0.0,1.0,108.822315489,109.307349877,106.50385111,109.113336122,65003609.0,0.3,1,1
408,2015-12-15,57,88,AAPL,111.94,112.8,110.35,110.49,53323105.0,0.0,1.0,108.589498982,109.423758131,107.047089625,107.182899254,53323105.0,-1.45,1,-1
409,2015-12-16,-5,25,AAPL,111.07,111.99,108.8,111.34,56238467.0,0.0,1.0,107.745539145,108.638002421,105.54348302,108.007457715,56238467.0,0.27,-1,1
410,2015-12-17,7,18,AAPL,112.02,112.25,108.98,108.98,44772827.0,0.0,1.0,108.667104484,108.890220303,105.7180954,105.7180954,44772827.0,-3.04,1,-1
411,2015-12-18,25,118,AAPL,108.91,109.52,105.81,106.03,96453327.0,0.0,1.0,105.650190585,106.24193254,102.642977374,102.856392505,96453327.0,-2.88,1,-1
412,2015-12-21,64,124,AAPL,107.28,107.37,105.57,107.33,47590610.0,0.0,1.0,104.068978478,104.156284668,102.410160868,104.117481916,47590610.0,0.05,1,1
413,2015-12-22,48,80,AAPL,107.4,107.72,106.451,107.23,32789367.0,0.0,1.0,104.185386731,104.49580874,103.264791461,104.020475039,32789367.0,-0.17,1,-1
414,2015-12-23,21,92,AAPL,107.27,108.85,107.2,108.61,32657354.0,0.0,1.0,104.05927779,105.591986459,103.991372975,105.359169952,32657354.0,1.34,1,1
415,2015-12-24,17,70,AAPL,109.0,109.0,107.95,108.03,13596680.0,0.0,1.0,105.737496775,105.737496775,104.718924559,104.796530061,13596680.0,-0.97,1,-1
416,2015-12-28,39,74,AAPL,107.59,107.69,106.1807,106.82,26704210.0,0.0,1.0,104.369699799,104.466706676,103.00258187,103.62274684,26704210.0,-0.77,1,-1
417,2015-12-29,36,71,AAPL,106.96,109.43,106.86,108.74,30931243.0,0.0,1.0,103.758556469,106.15462635,103.661549591,105.485278893,30931243.0,1.78,1,1
418,2015-12-30,15,50,AAPL,108.58,108.7,107.18,107.32,25213777.0,0.0,1.0,105.330067889,105.446476142,103.9719716,104.107781229,25213777.0,-1.26,1,-1
419,2015-12-31,-29,74,AAPL,107.01,107.03,104.82,105.26,40912316.0,0.0,1.0,103.807059908,103.826461283,101.682609284,102.109439546,40912316.0,-1.75,-1,-1
420,2016-01-04,54,105,AAPL,102.61,105.368,102.0,105.35,67649387.0,0.0,1.0,99.5387572854,102.214206974,98.947015331,102.196745736,67649387.0,2.74,1,1
421,2016-01-05,43,73,AAPL,105.75,105.85,102.41,102.71,55790992.0,0.0,1.0,102.584773248,102.681780125,99.3447435299,99.6357641632,55790992.0,-3.04,1,-1
422,2016-01-06,147,102,AAPL,100.56,102.37,99.87,100.7,68457388.0,0.0,1.0,97.550116291,99.3059407788,96.8807688344,97.6859259199,68457388.0,0.14,1,1
423,2016-01-07,26,124,AAPL,98.68,100.13,96.43,96.45,81094428.0,0.0,1.0,95.7263869888,97.1329867166,93.5437322389,93.5631336144,81094428.0,-2.23,1,-1
424,2016-01-08,0,107,AAPL,98.55,99.11,96.76,96.96,70798016.0,0.0,1.0,95.6002780477,96.1435165633,93.8638549355,94.0578686911,70798016.0,-1.59,0,-1
425,2016-01-11,9,97,AAPL,98.97,99.06,97.34,98.53,49739377.0,0.0,1.0,96.0077069344,96.0950131244,94.4264948266,95.5808766722,49739377.0,-0.44,1,-1
426,2016-01-12,87,134,AAPL,100.55,100.69,98.8399,99.96,49154227.0,0.0,1.0,97.5404156032,97.6762252321,95.8815009864,96.9680750244,49154227.0,-0.59,1,-1
427,2016-01-13,67,140,AAPL,100.32,101.19,97.3,97.39,62439631.0,0.0,1.0,97.3172997844,98.161259621,94.3876920755,94.4749982655,62439631.0,-2.93,1,-1
428,2016-01-14,39,85,AAPL,97.96,100.48,95.74,99.52,63170127.0,0.0,1.0,95.0279374689,97.4725107888,92.8743847822,96.5412447622,63170127.0,1.56,1,1
429,2016-01-15,8,84,AAPL,96.2,97.71,95.36,97.13,79833891.0,0.0,1.0,93.32061642,94.7854202744,92.5057586467,94.2227803833,79833891.0,0.93,1,1
430,2016-01-19,39,157,AAPL,98.41,98.65,95.5,96.66,53087747.0,0.0,1.0,95.4644684188,95.6972849255,92.6415682756,93.7668480578,53087747.0,-1.75,1,-1
431,2016-01-20,45,132,AAPL,95.1,98.1897,93.42,96.79,72334416.0,0.0,1.0,92.2535407645,95.2507622671,90.6238252178,93.8929569989,72334416.0,1.69,1,1
432,2016-01-21,54,167,AAPL,97.06,97.88,94.94,96.3,52161463.0,0.0,1.0,94.1548755689,94.9503319666,92.09832976,93.4176232978,52161463.0,-0.76,1,-1
433,2016-01-22,31,123,AAPL,98.63,101.46,98.37,101.42,65800467.0,0.0,1.0,95.67788355,98.423178191,95.4256656677,98.3843754399,65800467.0,2.79,1,1
434,2016-01-25,85,217,AAPL,101.52,101.53,99.21,99.44,51794525.0,0.0,1.0,98.4813823177,98.4910830054,96.240523441,96.4636392599,51794525.0,-2.08,1,-1
435,2016-01-26,22,141,AAPL,99.93,100.88,98.07,99.99,75077002.0,0.0,1.0,96.938972961,97.8605382999,95.1346450344,96.9971770877,75077002.0,0.06,1,1
436,2016-01-27,-4,168,AAPL,96.04,96.6289,93.34,93.42,133369674.0,0.0,1.0,93.1654054156,93.7366789188,90.5462197156,90.6238252178,133369674.0,-2.62,-1,-1
437,2016-01-28,24,102,AAPL,93.79,94.52,92.39,94.09,55678825.0,0.0,1.0,90.9827506656,91.6909008734,89.6246543768,91.2737712989,55678825.0,0.3,1,1
438,2016-01-29,19,160,AAPL,94.79,97.34,94.35,97.34,64416504.0,0.0,1.0,91.9528194434,94.4264948266,91.5259891812,94.4264948266,64416504.0,2.55,1,1
439,2016-02-01,124,207,AAPL,96.47,96.71,95.4,96.43,40943541.0,0.0,1.0,93.58253499,93.8153514967,92.5445613978,93.5437322389,40943541.0,-0.04,1,-1
440,2016-02-02,42,191,AAPL,95.42,96.04,94.28,94.48,37357215.0,0.0,1.0,92.5639627734,93.1654054156,91.4580843667,91.6520981223,37357215.0,-0.94,1,-1
441,2016-02-03,71,121,AAPL,95.0,96.84,94.08,96.35,45964294.0,0.0,1.0,92.1565338867,93.9414604378,91.2640706112,93.4661267367,45964294.0,1.35,1,1
442,2016-02-04,54,147,AAPL,95.86,97.33,95.19,96.6,46471652.0,0.52,1.0,93.4913645923,94.925041892,92.8379198366,94.2130796955,46471652.0,0.74,1,1
443,2016-02-05,-22,86,AAPL,96.52,96.92,93.69,94.02,46418064.0,0.0,1.0,94.1350564411,94.5251727132,91.3749838165,91.6968297409,46418064.0,-2.5,-1,-1
444,2016-02-08,52,99,AAPL,93.13,95.7,93.04,95.01,54021375.0,0.0,1.0,90.8288210357,93.3353180835,90.7410448745,92.6623675142,54021375.0,1.88,1,1
445,2016-02-09,66,125,AAPL,94.29,95.94,93.93,94.99,44331195.0,0.0,1.0,91.9601582246,93.5693878467,91.6090535797,92.6428617006,44331195.0,0.7,1,1
446,2016-02-10,30,66,AAPL,95.92,96.35,94.1,94.27,42343601.0,0.0,1.0,93.5498820331,93.9692570255,91.7748529953,91.940652411,42343601.0,-1.65,1,-1
447,2016-02-11,26,77,AAPL,93.79,94.72,92.59,93.7,50074711.0,0.0,1.0,91.4725128845,92.379533217,90.3021640684,91.3847367233,50074711.0,-0.09,1,-1
448,2016-02-12,26,60,AAPL,94.19,94.5,93.01,93.99,40351381.0,0.0,1.0,91.8626291566,92.1649692674,90.7117861541,91.6675710205,40351381.0,-0.2,1,-1
449,2016-02-16,11,93,AAPL,95.02,96.85,94.61,96.64,49057916.0,0.0,1.0,92.672120421,94.4569023656,92.2722512422,94.2520913227,49057916.0,1.62,1,1
450,2016-02-17,10,134,AAPL,96.67,98.21,96.15,98.12,44863243.0,0.0,1.0,94.2813500431,95.7832976905,93.7741988895,95.6955215293,44863243.0,1.45,1,1
451,2016-02-18,42,105,AAPL,98.84,98.89,96.091,96.26,39020983.0,0.0,1.0,96.3977308189,96.4464953529,93.7166567394,93.8814808643,39020983.0,-2.58,1,-1
452,2016-02-19,10,169,AAPL,96.0,96.7599,95.8,96.04,35374173.0,0.0,1.0,93.6279052875,94.3690286753,93.4328471515,93.6669169147,35374173.0,0.04,1,1
453,2016-02-22,57,135,AAPL,96.31,96.9,95.92,96.88,34280758.0,0.0,1.0,93.9302453983,94.5056668996,93.5498820331,94.486161086,34280758.0,0.57,1,1
454,2016-02-23,35,69,AAPL,96.4,96.5,94.55,94.69,31942633.0,0.0,1.0,94.0180215595,94.1155506275,92.2137338014,92.3502744966,31942633.0,-1.71,1,-1
455,2016-02-24,1,73,AAPL,93.98,96.38,93.32,96.1,36255745.0,0.0,1.0,91.6578181137,93.9985157459,91.0141262649,93.7254343555,36255745.0,2.12,1,1
456,2016-02-25,4,26,AAPL,96.05,96.76,95.25,96.76,27582659.0,0.0,1.0,93.6766698215,94.3691262044,92.8964372774,94.3691262044,27582659.0,0.71,1,1
457,2016-02-26,50,167,AAPL,97.2,98.0237,96.58,96.91,28991131.0,0.0,1.0,94.7982541036,95.6016010368,94.1935738819,94.5154198064,28991131.0,-0.29,1,-1
458,2016-02-29,43,84,AAPL,96.86,98.23,96.65,96.69,35216277.0,0.0,1.0,94.4666552724,95.8028035041,94.2618442295,94.3008558567,35216277.0,-0.17,1,-1
459,2016-03-01,48,64,AAPL,97.65,100.77,97.42,100.53,50407147.0,0.0,1.0,95.2371349096,98.2800418315,95.0128180532,98.0459720682,50407147.0,2.88,1,1
460,2016-03-02,88,160,AAPL,100.51,100.89,99.64,100.75,33169560.0,0.0,1.0,98.0264662546,98.3970767131,97.177963363,98.2605360179,33169560.0,0.24,1,1
461,2016-03-03,19,108,AAPL,100.58,101.7099,100.45,101.5,36955742.0,0.0,1.0,98.0947366023,99.1967175417,97.9679488138,98.9920040279,36955742.0,0.92,1,1
462,2016-03-04,60,79,AAPL,102.37,103.75,101.37,103.01,46055100.0,0.0,1.0,99.8405069196,101.186408058,98.8652162395,100.464692955,46055100.0,0.64,1,1
463,2016-03-07,-5,110,AAPL,102.39,102.83,100.96,101.87,35915810.0,0.0,1.0,99.8600127332,100.289140632,98.4653470607,99.3528615796,35915810.0,-0.52,-1,-1
464,2016-03-08,131,201,AAPL,100.78,101.76,100.4,101.03,31182194.0,0.0,1.0,98.2897947383,99.2455796047,97.9191842798,98.5336174083,31182194.0,0.25,1,1
